f,ap,Tool_Wear,vc,Ra,Rz
0.10373463473311,0.313500516895349,0.816630474889349,408.333333333333,0.0013973650066797,0.00628814253005863
0.104957577920266,0.318820946386448,0.542991000282701,175,0.0016738174580677,0.00753217856130464
0.0744799969883627,0.376392977693406,0.708482329362191,350,0.00112598405621408,0.00506692825296335
0.123276363845468,0.357136482180482,0.824385710185469,466.666666666667,0.00158247149762418,0.00712112173930882
0.0958835732790021,0.311358757827432,0.534990930782542,525,0.00124692288184254,0.00561115296829145
0.0996598100653463,0.270594750799949,0.735886853450495,175,0.00157975722199716,0.00710890749898723
0.108853409800447,0.38891763235426,0.539623087540721,175,0.00175793074650671,0.00791068835928019
0.0788897539413487,0.291019227562554,0.519747359342854,466.666666666667,0.00108481897169897,0.00488168537264538
0.0817929863259013,0.475261603912347,0.644773790757668,350,0.00124223137586316,0.00559004119138421
0.115863238676001,0.272817684355557,0.505767121978605,350,0.001552673541665,0.00698703093749252
0.0729269755387502,0.287763656555816,0.841830961597525,233.333333333333,0.00116887690481107,0.00525994607164983
0.120428114118862,0.286455135387562,0.594035387488472,233.333333333333,0.00174518949790967,0.00785335274059353
0.0913660133062252,0.459329284602307,0.844759964398755,175,0.00155375493915126,0.00699189722618068
0.106057850569864,0.433597549303652,0.581996733495512,350,0.00151523260964995,0.00681854674342476
0.0998773655458888,0.261451997571724,0.774246453845541,175,0.0015770854601718,0.00709688457077308
0.121747122866022,0.419717752547612,0.750654037737156,233.333333333333,0.00182901522456642,0.00823056851054888
0.101405521815968,0.409516152633266,0.530345304826834,466.666666666667,0.00137222399469818,0.00617500797614182
0.119201539191381,0.330990205545403,0.505463034968158,408.333333333333,0.00157019654132056,0.00706588443594253
0.114300868648037,0.352351001156663,0.682699162268333,525,0.00145296547003532,0.00653834461515893
0.129743936055861,0.47739336988326,0.864088632683175,408.333333333333,0.0017430277647862,0.00784362494153788
0.0700653267716315,0.318517855185305,0.682794029948885,233.333333333333,0.0011435904526951,0.00514615703712797
0.0850457155220149,0.437891720956485,0.645868577343301,466.666666666667,0.00120007184559801,0.00540032330519106
0.0787232459351129,0.377356402455109,0.997319352524455,233.333333333333,0.00127676858336323,0.00574545862513452
0.121391410750227,0.266934409365903,0.572799965502221,291.666666666667,0.00166787477937432,0.00750543650718443
0.0702777684112764,0.250999528674507,0.852434054680983,350,0.00103218615644348,0.00464483770399566
0.0955040284650819,0.380921309392115,0.630432119391565,525,0.00126829125302778,0.00570731063862502
0.112256021675427,0.341196292175915,0.569500220546693,233.333333333333,0.00167889203624809,0.00755501416311642
0.0951468815133411,0.278359329442444,0.616158489566832,350,0.00132896209641409,0.00598032943386341
0.0956318234385142,0.275283968098623,0.657437614358645,175,0.00153109595770929,0.00688993180969179
0.120258446631661,0.313332254975811,0.795323421618347,466.666666666667,0.00153123414328812,0.00689055364479656
0.108454086994331,0.4002031845368,0.828929253172408,350,0.00153024567809369,0.00688610555142159
0.0759017242347424,0.302584558397683,0.639699655088351,350,0.00111846489862991,0.0050330920438346
0.0865628421266384,0.45489769004242,0.971092275998183,233.333333333333,0.00140349606778326,0.00631573230502468
0.119659561628613,0.306818354202736,0.589565135399199,466.666666666667,0.00152193001351827,0.00684868506083223
0.108956133274319,0.415931775148695,0.862145983561518,175,0.00177111158708412,0.00797000214187852
0.101643608771876,0.4821894931157,0.745204833855594,233.333333333333,0.00160524178588197,0.00722358803646887
0.0751995228985687,0.485921329586312,0.502544939586106,350,0.00116403230664337,0.00523814537989517
0.116666734362728,0.428413668753636,0.681487325511285,233.333333333333,0.0017713263632983,0.00797096863484236
0.108108002046521,0.357398157165027,0.778266830534113,466.666666666667,0.00142478759730422,0.00641154418786897
0.0774709626524728,0.265255936414227,0.680596193280787,408.333333333333,0.00108798945161738,0.0048959525322782
0.114918391494276,0.351388815835075,0.72003701090345,350,0.00158207400147278,0.00711933300662752
0.0947687777242448,0.476009373285791,0.538582479446676,350,0.00139775206778621,0.00628988430503794
0.0901009749118538,0.320402383146109,0.82965503018672,291.666666666667,0.00133821466413089,0.00602196598858899
0.129745363246457,0.38032584588289,0.966678339438246,350,0.00175721713880074,0.00790747712460331
0.129112713550064,0.432922069467588,0.503394641758859,525,0.00163506227059876,0.0073577802176944
0.098420901006758,0.483886428265254,0.830873023004947,350,0.00144304735397268,0.00649371309287705
0.0947634175411736,0.297909693200868,0.978572090407507,408.333333333333,0.00129320699990802,0.00581943149958607
0.113265595336118,0.2609137461067,0.893216529712799,233.333333333333,0.00164620049109724,0.00740790220993756
0.116850310442822,0.404978740324337,0.668441450963259,525,0.00149956479697932,0.00674804158640693
0.118424994033546,0.295696571802691,0.944866788810641,408.333333333333,0.00154449439895656,0.0069502247953045
0.0721742381179095,0.363338110398697,0.582948141220738,233.333333333333,0.00118656486125692,0.00533954187565615
0.0994267497940086,0.382810328706786,0.73607793653669,350,0.00142114152143009,0.00639513684643542
0.0720302951416098,0.254381630381654,0.996560502066763,233.333333333333,0.0011431819307589,0.00514431868841504
0.0909387677195972,0.457874435872656,0.872358453548751,175,0.00154744869893661,0.00696351914521474
0.0954379514285627,0.322365007118924,0.719843104659317,291.666666666667,0.00140211712884101,0.00630952707978454
0.0790308160428055,0.268573371548666,0.841205028337101,525,0.00105259568614005,0.00473668058763022
0.0774024026958659,0.375824414012976,0.858369827565327,291.666666666667,0.00120413358937965,0.00541860115220844
0.0716837258171551,0.258184016089923,0.751622591287869,291.666666666667,0.00109069170416,0.00490811266872
0.0728695691345411,0.476024071563868,0.732136429507367,466.666666666667,0.00106942042598914,0.00481239191695113
0.0907085344659339,0.320240219642393,0.545122901610179,408.333333333333,0.00125780442793313,0.00566011992569907
0.0803463749972941,0.498431373820965,0.990011057960045,291.666666666667,0.00127616310813282,0.00574273398659767
0.0814547562936706,0.39917875531449,0.665973130854594,466.666666666667,0.00114867858099572,0.00516905361448075
0.0883074403305833,0.361008888141863,0.849459179784194,350,0.00128494931183057,0.00578227190323756
0.118728631771916,0.490840349409645,0.72475273819205,175,0.00192877143110166,0.00867947143995748
0.0747204072103883,0.436418864708903,0.813969203594968,525,0.00105647652927545,0.00475414438173954
0.106094463059883,0.479004108978987,0.637751157596274,350,0.00153082120230317,0.00688869541036427
0.11757247016327,0.283697350546442,0.978454090751253,175,0.00181164212591863,0.00815238956663382
0.100958659342115,0.310050101270383,0.864827377315186,175,0.00161808158828505,0.00728136714728274
0.116282421152785,0.287214398801545,0.903168510938906,233.333333333333,0.00169740897717575,0.00763834039729088
0.0758330021474342,0.29808717562714,0.731542374030593,466.666666666667,0.0010535849323233,0.00474113219545484
0.11988497649358,0.271706110129736,0.872141553830915,175,0.00183216304472432,0.00824473370125946
0.0745437858359828,0.357448519696163,0.55572355245733,408.333333333333,0.00108691984482746,0.00489113930172359
0.0947216426135636,0.302087953482451,0.734840918162479,350,0.00133508552330332,0.00600788485486495
0.0784154331680266,0.42392539035632,0.610230896898567,408.333333333333,0.0011513230276236,0.00518095362430619
0.0713002687937224,0.317701321762079,0.522026036276986,291.666666666667,0.00110878528714311,0.00498953379214399
0.112014877926632,0.456796989288938,0.882559341936775,525,0.001467273280114,0.00660272976051301
0.129984485104751,0.356246924299647,0.748955835038574,408.333333333333,0.00169525618845387,0.00762865284804239
0.129014342427747,0.491981001109685,0.889341044234249,291.666666666667,0.00186156346276715,0.00837703558245215
0.11646828731932,0.405989457989926,0.559209547419914,525,0.00149601429927899,0.00673206434675547
0.0738680511137843,0.304842166512689,0.574062371532235,233.333333333333,0.00118775656088019,0.00534490452396087
0.0772965942270836,0.480819960807009,0.578040894644017,408.333333333333,0.00115258655041567,0.0051866394768705
0.0789417121294869,0.378336075903285,0.51585379908441,233.333333333333,0.00127993415943745,0.00575970371746852
0.11898946153021,0.453488212174191,0.665571322140764,291.666666666667,0.00173075668714602,0.00778840509215709
0.123345534063415,0.416668314639128,0.721859338239208,350,0.00170299808982556,0.007663491404215
0.117867641891782,0.464087394081652,0.595263880628927,408.333333333333,0.00160961742423121,0.00724327840904044
0.0892015117788906,0.346491508794046,0.80696600242803,291.666666666667,0.00133794927985571,0.00602077175935072
0.129012134161551,0.46773850200394,0.889728309214087,350,0.00178583417271382,0.00803625377721219
0.0899444768873356,0.283298645340233,0.832397332209053,466.666666666667,0.00120157994786238,0.00540710976538072
0.0768518885992355,0.436386223712482,0.91465004762963,233.333333333333,0.00127076533740254,0.00571844401831141
0.0949274454634489,0.253539574227603,0.785587077267167,291.666666666667,0.00136298359770133,0.00613342618965597
0.119798698875531,0.384899392943725,0.629390475675718,350,0.00165056553716429,0.00742754491723928
0.0703851399764101,0.445040649001263,0.584853535966521,466.666666666667,0.00103317377285883,0.00464928197786473
0.0974429587825074,0.4354511603226,0.525816316030663,466.666666666667,0.0013373433957549,0.00601804528089707
0.09684519607671,0.447780319876083,0.73150559563365,408.333333333333,0.00137061657025204,0.00616777456613418
0.0845658936668404,0.391680493514805,0.650504754118365,466.666666666667,0.00118140284028935,0.00531631278130208
0.115869231136835,0.498954484501908,0.917988428727902,408.333333333333,0.00159929141032934,0.00719681134648203
0.0728822834253105,0.33828615191784,0.849792222829131,466.666666666667,0.00103365264605693,0.00465143690725616
0.115768087322953,0.303539708151352,0.955884013887261,175,0.00180150306888013,0.00810676380996058
0.125375152147142,0.286359695915188,0.97707115745645,233.333333333333,0.00180224981230568,0.00811012415537555
0.103505302280347,0.461448568654905,0.749187335107162,525,0.00137879762411922,0.0062045893085365
0.0764803585880096,0.255418245365587,0.768152412141289,466.666666666667,0.00104451275150575,0.00470030738177586
0.0987401506004985,0.336873242372179,0.667680376210776,525,0.00128664814298281,0.00578991664342264
0.123981395796514,0.34131127688307,0.719739647483645,233.333333333333,0.0018178368466917,0.00818026581011267
0.102165887601894,0.465511449162023,0.748428933200732,350,0.00148106505837459,0.00666479276268568
0.121315997771057,0.340835154510557,0.694309528076183,350,0.00164712010110861,0.00741204045498875
0.0957034434570691,0.374290239321365,0.708831422488173,233.333333333333,0.00149148030470706,0.00671166137118177
0.118204637916753,0.294251433879895,0.668084322611234,466.666666666667,0.00150081822377417,0.00675368200698377
0.129998621064,0.339170846791593,0.730896516960673,525,0.001604393765586,0.007219771945137
0.101135050465007,0.328807204040129,0.538345449471203,350,0.00141890022728674,0.00638505102279035
0.120590896857452,0.428176731995547,0.953720613778855,175,0.00192644358302566,0.00866899612361545
0.111059116707028,0.449569338755525,0.58824650491232,175,0.0018124473895567,0.00815601325300516
0.096755271183705,0.288380240483066,0.894995537129944,291.666666666667,0.00140187366137847,0.00630843147620313
0.111131446509601,0.404195658558129,0.533249787469581,175,0.00179420105137605,0.00807390473119223
0.0710522240878483,0.38779729097467,0.755314059577503,466.666666666667,0.00102676543621587,0.00462044446297142
0.128485718999942,0.479260782988322,0.851451395024518,233.333333333333,0.00193506562407451,0.00870779530833529
0.113234309307323,0.277314013951302,0.779174746677697,525,0.0014079840260381,0.00633592811717147
0.113499550127238,0.375323999704574,0.762388403458571,233.333333333333,0.00170997817329357,0.00769490177982108
0.103862233345841,0.377342219746754,0.643247205680244,233.333333333333,0.00159365491627438,0.0071714471232347
0.102111176177469,0.390224722242833,0.564272996128287,291.666666666667,0.0015085604569905,0.00678852205645726
0.126914582183107,0.483061586220962,0.800927275848787,350,0.00176825884544367,0.00795716480449651
0.10870494384006,0.380915853979246,0.781425433535532,233.333333333333,0.00165438644438871,0.00744473899974918
0.0736857690629164,0.476333710167991,0.880721288998142,291.666666666667,0.00118541562375686,0.00533437030690585
0.0857870822361907,0.442342052651187,0.768594338635424,525,0.0011814938303253,0.00531672223646384
0.109469045789289,0.43762670880296,0.526702103320251,175,0.00178684061939978,0.00804078278729901
0.118362612522924,0.329500027262102,0.706054857675452,175,0.00184884093399321,0.00831978420296945
0.0721560509717909,0.450133226493946,0.619260225794634,408.333333333333,0.00108367567261046,0.00487654052674705
0.0843030993704036,0.477097993360406,0.656131505670195,233.333333333333,0.00138067103376246,0.00621301965193108
0.105926894975935,0.302546172976422,0.707136743012702,233.333333333333,0.0015835755264122,0.00712608986885489
0.0938066008433971,0.275218001548701,0.795211577476483,525,0.00121024283656723,0.00544609276455253
0.0794282001906589,0.30716072905642,0.866964850947631,408.333333333333,0.0011263240508645,0.00506845822889024
0.0919567842508855,0.499676652498418,0.767839550983793,408.333333333333,0.00132948345687227,0.00598267555592521
0.0801088592859448,0.447492924154516,0.934201627639503,233.333333333333,0.00131697544195522,0.00592638948879849
0.0772631290611022,0.289677505118151,0.839825943127791,233.333333333333,0.00122496571173532,0.00551234570280893
0.103477214110853,0.282598719052982,0.958235566258617,466.666666666667,0.00134382099910387,0.00604719449596743
0.10977871326978,0.301732742003,0.802310351875107,466.666666666667,0.00141816046769138,0.0063817221046112
0.0903427014769038,0.388631395887886,0.503414588883666,291.666666666667,0.00136722775243645,0.00615252488596403
0.0737652188815677,0.321443235264748,0.618755874239257,466.666666666667,0.00103834185254844,0.00467253833646799
0.0946949047571592,0.317204848615516,0.593273694831193,291.666666666667,0.00139113055499531,0.00626008749747888
0.113656868922092,0.47915533187139,0.906951339103965,291.666666666667,0.00167763238572515,0.00754934573576318
0.111130904318249,0.492910136872884,0.873442685670107,466.666666666667,0.00150415736941429,0.00676870816236433
0.104180744425958,0.318273754053631,0.707137241915943,175,0.00166361342491165,0.0074862604121024
0.0706990708201745,0.439045412883534,0.775916685614855,350,0.00109677685901616,0.00493549586557273
0.108937286218085,0.39075153551316,0.892624934973933,175,0.00175984200565615,0.00791928902545266
0.113616637776173,0.389429151094556,0.70807182503524,233.333333333333,0.00171771462600035,0.00772971581700158
0.129433176766679,0.340933733263312,0.650256467202494,175,0.00199271804877007,0.00896723121946531
0.106036021902727,0.270725727292823,0.514256356403848,466.666666666667,0.001364471019533,0.0061401195878985
0.0823165431449748,0.328376038872177,0.716520991245035,175,0.00138219466972706,0.00621987601377177
0.0822451508766431,0.323381361855012,0.997865741099595,466.666666666667,0.00113346564677146,0.00510059541047157
0.0993340266331088,0.499350161982983,0.577685098994067,291.666666666667,0.00151248672157186,0.00680619024707338
0.128984065055026,0.498503290956173,0.634513256425969,525,0.00165696665467519,0.00745634994603837
0.072540237092222,0.370853313599287,0.794828258372913,175,0.00126452017141322,0.00569034077135947
0.12597563813481,0.453105252340262,0.550733387806782,291.666666666667,0.0018114309420151,0.00815143923906793
0.0744475588223108,0.447747591931466,0.8536135820506,466.666666666667,0.00108126542805789,0.00486569442626049
0.121762166983621,0.352759342788713,0.910088138558624,350,0.00165765488111675,0.00745944696502536
0.0988246892220684,0.301067934518511,0.73960993910902,408.333333333333,0.00133876955548896,0.00602446299970032
0.116650783327926,0.471624529275527,0.746304502240613,466.666666666667,0.00155674825720772,0.00700536715743475
0.088859691129654,0.431769719512943,0.963429125566195,350,0.00131469625877248,0.00591613316447614
0.0808654111469884,0.417999021883606,0.567057873182013,233.333333333333,0.00131789978460679,0.00593054903073057
0.107435831732261,0.453884161024662,0.521744257385265,466.666666666667,0.00145198605427757,0.00653393724424907
0.108236570806267,0.393517132521118,0.827145873359341,291.666666666667,0.00158186057654281,0.00711837259444265
0.109693585611432,0.270423232358172,0.887800585201089,175,0.00170565721125406,0.00767545745064325
0.0853506709387709,0.266643546103245,0.866375283853574,350,0.00121309560316041,0.00545893021422182
0.0896167699467914,0.456411760002955,0.688717335670687,291.666666666667,0.00138044697861574,0.00621201140377084
0.113315356248632,0.390013175486191,0.720527314140806,291.666666666667,0.00163950052969019,0.00737775238360587
0.114765433106795,0.494875973381489,0.608298491393836,175,0.00187862840868535,0.00845382783908409
0.07727226125554,0.306598458813374,0.844458507549492,175,0.0013050232903008,0.0058726048063536
0.116418189203507,0.275215840968085,0.851149361081593,350,0.00155998486236858,0.00701993188065861
0.0947312531467186,0.277179311308371,0.618268933020046,175,0.0015205933106689,0.00684266989801003
0.0936481908614785,0.286941132523583,0.95952584053321,291.666666666667,0.00136505896953752,0.00614276536291882
0.121348786997062,0.474686429888791,0.634728839848359,350,0.00170296374684939,0.00766333686082227
0.114404859653457,0.286822896226829,0.986777198770608,466.666666666667,0.00145836281399898,0.00656263266299539
0.125220771445783,0.36472405528708,0.631229237784792,408.333333333333,0.00164924263120858,0.00742159184043862
0.0721216990280552,0.323141134058763,0.750968906592827,466.666666666667,0.00102032988225755,0.004591484470159
0.0806180716208688,0.474693769100186,0.767515332085509,175,0.00141035890889134,0.00634661509001104
0.0921602759783706,0.471804285973502,0.996543222280616,408.333333333333,0.00132421411560826,0.00595896352023718
0.119646973241311,0.269741144068763,0.906279299596273,525,0.00146735166912397,0.00660308251105788
0.105901505593818,0.397643922772403,0.798289677226881,466.666666666667,0.00141651039090211,0.0063742967590595
0.104637569006457,0.332149832155602,0.709758346015149,291.666666666667,0.00151375689899918,0.00681190604549633
0.0918708939761313,0.438576121416805,0.631023885245066,466.666666666667,0.00127671944908415,0.00574523752087869
0.0867263498779089,0.419181372108183,0.590047444909575,175,0.00147673789877651,0.0066453205444943
0.0889324875489409,0.335509136763269,0.679025992014023,350,0.00128278879212376,0.00577254956455692
0.0886785300359358,0.464134682118013,0.547855527451554,525,0.00121909432118562,0.0054859244453353
0.12522537719816,0.280623506241401,0.605193198262385,350,0.00165692424542808,0.00745615910442637
0.113989243082629,0.288443182887998,0.877851898680996,233.333333333333,0.00167128973227434,0.00752080379523454
0.0883086543548616,0.250352858085317,0.503071893731619,350,0.00123878015223661,0.00557451068506475
0.109895046723545,0.312236393425274,0.858747347149868,525,0.00139106993453252,0.00625981470539635
0.0851416485549117,0.4131453550393,0.867042699596553,175,0.00145300229405547,0.00653851032324962
0.119014132573872,0.334576006786074,0.766230982931924,525,0.00149295399581154,0.00671829298115192
0.0785641550721787,0.462387942803515,0.88757033994213,175,0.00137791546364122,0.0062006195863855
0.111184214934444,0.371725126698993,0.623822922453175,525,0.00142881110363278,0.00642964996634749
0.0938932939029984,0.464495766626132,0.918247647049579,408.333333333333,0.00134200102492172,0.00603900461214774
0.120157410190361,0.424449573897315,0.731249199959649,525,0.00154064002069964,0.00693288009314839
0.0833011018012384,0.400186719884209,0.505789477696912,408.333333333333,0.00120141728346788,0.00540637777560547
0.0784134567599201,0.419346317944916,0.866780943510414,466.666666666667,0.00111974307493062,0.00503884383718781
0.12867619328517,0.34410145780055,0.907744323846401,233.333333333333,0.00187422547237749,0.00843401462569871
0.117639388933711,0.266959638258329,0.675664701317395,350,0.00156827831689489,0.00705725242602698
0.101699135812952,0.267069520388178,0.971498769179821,525,0.00128716540958296,0.00579224434312334
0.104448207017591,0.454710982249548,0.64166053864548,175,0.00172757417894211,0.00777408380523952
0.129163823766208,0.311277119538841,0.554652570858984,408.333333333333,0.00166408093929905,0.00748836422684573
0.129992167947491,0.346697989314746,0.551083569280296,466.666666666667,0.00164618069307878,0.00740781311885451
0.110134130961484,0.430092629896566,0.700598340541896,408.333333333333,0.00151300636475619,0.00680852864140284
0.0980884452800199,0.448718280773422,0.808997577554786,291.666666666667,0.00148137249150717,0.00666617621178225
0.0969034402158959,0.318559714912691,0.652095639912952,291.666666666667,0.00141763053919908,0.00637933742639588
0.123793708038562,0.455827208313856,0.533627723492945,350,0.00172335699505584,0.0077551064777513
0.10825118034477,0.27106001843884,0.811288848541608,291.666666666667,0.00152414146140346,0.00685863657631556
0.101071393743127,0.282934923851852,0.836568747060015,408.333333333333,0.00135462245642868,0.00609580105392905
0.0765429422793225,0.420357896261757,0.937301153577656,291.666666666667,0.00120686491355513,0.00543089211099807
0.0840669753105022,0.377961010033448,0.870864415940633,466.666666666667,0.00117163856923833,0.00527237356157248
0.128644979869872,0.254336836324412,0.503409570743977,350,0.00167645372681615,0.00754404177067269
0.115938011486295,0.336919211967861,0.936256281783222,466.666666666667,0.00149789674688622,0.006740535360988
0.121256807978459,0.263779600454784,0.985231679859851,175,0.0018434501344113,0.00829552560485086
0.110913731204094,0.41913162313506,0.805304525220538,408.333333333333,0.0015176453892622,0.0068294042516799
0.0868834374461149,0.495741632912654,0.560949535999363,525,0.00120723898880618,0.00543257544962783
0.0727911431567771,0.351710685645202,0.91968778649392,408.333333333333,0.00106470280867682,0.00479116263904571
0.0935074661655518,0.290136483648733,0.728323736852975,525,0.00121354359659889,0.00546094618469499
0.117509279618722,0.306764097727231,0.62144013302851,466.666666666667,0.00149998462067728,0.00674993079304775
0.0855028281533755,0.26471316086537,0.858841879638107,466.666666666667,0.00114606845652004,0.00515730805434018
0.129345149969764,0.336769924445883,0.603571893416553,233.333333333333,0.00187796749157203,0.00845085371207414
0.078988247093118,0.283786432207843,0.588719045342351,291.666666666667,0.00118993095462778,0.00535468929582502
0.0899540050453306,0.349913525467258,0.660757542885618,291.666666666667,0.00134829553123224,0.00606732989054506
0.111537612235985,0.328679356743301,0.735740752203544,350,0.00153444273986421,0.00690499232938893
0.0840526275568814,0.449889613529309,0.718999909443854,408.333333333333,0.00122433042993083,0.00550948693468874
0.126227294529543,0.351090876368925,0.661828940159778,408.333333333333,0.00165352812040339,0.00744087654181528
0.128275367140829,0.487286178124568,0.7240796769051,291.666666666667,0.00185125242749502,0.00833063592372759
0.129510792618995,0.276389668494817,0.645599187006573,466.666666666667,0.00160452161385492,0.00722034726234714
0.129208263922124,0.49303056939411,0.554762826233057,291.666666666667,0.00186419885290648,0.00838889483807918
0.0985686789901193,0.440439494752346,0.609240256755994,466.666666666667,0.00135122725519836,0.00608052264839263
0.0871916082896879,0.452242389898123,0.555117318405122,466.666666666667,0.001228189837876,0.00552685427044199
0.0758503002294443,0.431250740904138,0.662434815376712,466.666666666667,0.00109342110137743,0.00492039495619845
0.0932047960683093,0.300827421089791,0.949453350120834,525,0.00121478792994836,0.00546654568476763
0.0773553164286386,0.45793488343067,0.581509578277932,350,0.00118361068144313,0.0053262480664941
0.107973369665232,0.372278011296925,0.661517098206474,466.666666666667,0.00142918577457529,0.00643133598558882
0.104574075966254,0.442097173240311,0.711048820356602,291.666666666667,0.001556910404975,0.0070060968223875
0.0854386984503304,0.456087580923424,0.659967795489483,233.333333333333,0.00138925876340968,0.00625166443534354
0.108023924791255,0.408758822385725,0.905152384666598,466.666666666667,0.00144314941576097,0.00649417237092437
0.127459301736038,0.312468267190546,0.599109189259087,408.333333333333,0.00164711844796603,0.00741203301584713
0.114269803830839,0.446781856675787,0.75197023831503,525,0.00148755439682212,0.00669399478569952
0.0767870451429324,0.406473594739949,0.80882696223907,525,0.0010721405353219,0.00482463240894854
0.117118311179567,0.267893392774217,0.699356713380018,525,0.00144149838098209,0.00648674271441939
0.0707855364261357,0.333180706835106,0.897788750032214,350,0.001067972269236,0.00480587521156202
0.0796469498137877,0.310975971423554,0.569546915896101,175,0.00133890687246152,0.00602508092607684
0.100264507087384,0.311435061261709,0.926442831647391,408.333333333333,0.00135894393708162,0.0061152477168673
0.106820118885311,0.357529740312333,0.518192904997959,291.666666666667,0.00155033760563725,0.00697651922536764
0.121134362031499,0.271055256178903,0.648795362184119,350,0.00160788890299512,0.00723550006347803
0.121848069734858,0.321959617364361,0.979978019655971,233.333333333333,0.00178233643213223,0.00802051394459505
0.100037309631393,0.388166791635454,0.636226960289369,350,0.00143010462117215,0.00643547079527467
0.101660462688432,0.377868998090546,0.77579391811805,350,0.00144474819730162,0.0065013668878573
0.0812335707013888,0.422926798959295,0.890821841328699,291.666666666667,0.00126644861676113,0.00569901877542508
0.0878202685423932,0.483991128554928,0.811702577313233,525,0.00121472415161786,0.00546625868228037
0.104862993640038,0.29814316246777,0.851821817822997,466.666666666667,0.00136549121049034,0.00614471044720652
0.0827614169841745,0.38868081004969,0.705373707763356,350,0.00122901734919351,0.00553057807137078
0.106588494357578,0.383377934043853,0.793804480059968,291.666666666667,0.00155848846395305,0.00701319808778872
0.12938502254472,0.412101357488019,0.67626479806738,350,0.00176743714747937,0.00795346716365714
0.104219929082425,0.44000329991387,0.63365692701887,525,0.00137982601768905,0.00620921707960071
0.104669017531709,0.411030763219037,0.777062859334326,408.333333333333,0.00144606882146317,0.00650730969658425
0.115914779062541,0.380855593217839,0.974406281000227,466.666666666667,0.00151612743073149,0.0068225734382917
0.121843321094137,0.491815748431402,0.838386223195548,291.666666666667,0.00177825584247298,0.00800215129112843
0.12854379643835,0.286197828443167,0.998688369809975,466.666666666667,0.00160050175017928,0.00720225787580678
0.0798117231768561,0.48703967326998,0.75189516462407,175,0.00140265916118233,0.00631196622532047
0.105658556999311,0.489233246134181,0.789737386490807,350,0.0015290148584999,0.00688056686324954
0.128739314071422,0.28348369214008,0.985611785829385,350,0.00169573557036763,0.00763081006665431
0.083175113697992,0.492900742912485,0.725825072987524,466.666666666667,0.00119294189802984,0.00536823854113427
0.0920813423235193,0.466005033185513,0.935409963234292,291.666666666667,0.00141367309536759,0.00636152892915414
0.125602857630526,0.352023140510797,0.551892716035845,466.666666666667,0.00160400367753585,0.00721801654891131
0.11059455417257,0.497584250658987,0.643434971425329,233.333333333333,0.00172277387638035,0.0077524824437116
0.0877237970134311,0.41263114155124,0.716133600431283,175,0.00148796428026276,0.0066958392611824
0.0792733676197448,0.401281565082778,0.979181579005753,408.333333333333,0.00115503136766439,0.00519764115448975
0.109582426666516,0.496433892258586,0.76583559655499,291.666666666667,0.00163512700741368,0.00735807153336156
0.128067147760531,0.311832409386135,0.722993998022326,408.333333333333,0.00165306269951641,0.00743878214782382
0.0981977687552138,0.482639735152248,0.863332318274963,525,0.00132788883991937,0.00597549977963718
0.119935043870408,0.478529376652865,0.8571611783446,525,0.00155691841951708,0.00700613288782686
0.115712922021765,0.305515918946361,0.74743388047708,175,0.00180198529049708,0.00810893380723686
0.110115225373305,0.411582492473043,0.899539946205747,233.333333333333,0.0016845278990922,0.0075803755459149
0.0981515889256822,0.269528501975888,0.562851332001103,466.666666666667,0.00128211493600369,0.00576951721201661
0.0968205976358979,0.434938446319557,0.804602899946193,233.333333333333,0.0015281697843601,0.00687676402962043
0.0762359281420503,0.377401008523441,0.661949041091729,233.333333333333,0.00124440767364294,0.00559983453139325
0.119043088901324,0.33120979956887,0.985587817640174,350,0.00161774489151302,0.00727985201180861
0.0906072073063457,0.344766303934203,0.793603284046825,350,0.0013056267715163,0.00587532047182333
0.0998383289502775,0.315696038674488,0.530938807756242,350,0.00139862448000526,0.00629381016002366
0.113414218110804,0.274953207115991,0.809977084626447,408.333333333333,0.00148117677259772,0.00666529547668973
0.12063848922125,0.345026187815036,0.719428202617966,408.333333333333,0.00159191886488938,0.00716363489200219
0.123717545430066,0.332642898907159,0.562219040283889,291.666666666667,0.0017310733893733,0.00778983025217983
0.119651818764817,0.3291790070985,0.557853068148062,233.333333333333,0.00176048884641988,0.00792219980888947
0.126682562326103,0.490924890151109,0.816193798988201,175,0.00203150242430174,0.00914176090935783
0.0956543720286926,0.372555620098573,0.698259998615437,291.666666666667,0.00142513363629236,0.00641310136331564
0.0892633680667956,0.398389775640142,0.653840212673748,291.666666666667,0.00135750692177208,0.00610878114797435
0.0951125018340547,0.316998718819166,0.9411799894139,291.666666666667,0.00139594547008748,0.00628175461539365
0.106474456874314,0.331676078463511,0.981188943221251,291.666666666667,0.00153475967701392,0.00690641854656264
0.0908602707151671,0.296842464894361,0.905223987183458,291.666666666667,0.00133697855948506,0.00601640351768279
0.0986215513178206,0.497383238040328,0.826556655811484,408.333333333333,0.00140537942085704,0.00632420739385666
0.0805859103196815,0.44458096782529,0.587284964436027,350,0.00121937910586914,0.00548720597641113
0.0850453551815179,0.464702727576379,0.635498476817994,233.333333333333,0.00138673227285965,0.0062402952278684
0.0722511819643128,0.380995474058572,0.547386717455621,233.333333333333,0.00119322561512635,0.00536951526806859
0.109051271724874,0.315138602318288,0.614846845252118,291.666666666667,0.00155642202093621,0.00700389909421294
0.0895439938894357,0.401562359878285,0.702733329568705,466.666666666667,0.0012398041644681,0.00557911874010646
